change_request_id,sprint_id,sprint_name,release_id,work_item_id,work_item_name,work_item_level,item_type,story_points,priority,request_date,days_into_sprint,sprint_progress_pct,original_estimate_hours,rework_hours,actual_hours,base_effort_hours,impacted_effort_hours,remaining_capacity_hours,caused_spillover,delay_days_caused,delay_severity,complexity_score,predicted_risk_proxy,sprint_task_load,team_capacity_hours,team_headcount,base_remaining_capacity_hours,utilisation_factor,timing_penalty,priority_multiplier,recommendation
CR_019244,816,Sprint 10 - Congo - Release X+5,REL_X+5,5418,iOS development task 1,Task,Task,1,High,2024-11-01,5,50.0,5,1,6,6,7.9,24.3,0,0.0,On Time,1,5.8,1.0,160,4,80.0,0.6962891330789425,1.35,0.9,Accept in current sprint
CR_019245,100,Sprint 22 - Yenisei - Release X+2,REL_X+2,6870,Back end development task -1,Task,Task,1,Critical,2024-08-07,9,90.0,7,1,8,8,16.9,13.4,0,0.0,On Time,1,9.8,2.0,360,9,35.99999999999999,0.6275390347457791,1.63,1.2,Accept in current sprint
CR_019246,21,Sprint 21 - Amazon - Release X+2,REL_X+2,2707,Send email,User Story,User Story,8,Low,2024-07-25,6,60.0,43,9,51,51,35.1,37.6,1,0.0,On Time,8,10.3,4.553734061930784,240,6,96.0,0.6087825540905,1.42,0.3,Split scope or escalate
CR_019247,994,Sprint 6 - Ganga - Release X+6,REL_X+6,1213,Verify Email,User Story,User Story,5,Medium,2024-11-28,2,20.0,29,1,29,29,27.5,36.2,0,0.0,On Time,5,4.8,4.553734061930784,200,5,160.0,0.7735987487846304,1.14,0.6,Accept in current sprint
CR_019248,269,Sprint 9 - Yangtze - Release X+3,REL_X+3,5671,QA Android,Task,Task,1,High,2024-06-06,7,70.0,4,1,4,4,5.8,26.7,0,0.0,On Time,1,7.8,4.553734061930784,320,8,96.00000000000001,0.7222835988775428,1.49,0.9,Accept in current sprint
CR_019249,1861,Sprint 15 - Congo - Release X+10,REL_X+10,3322,Payment Form,User Story,User Story,5,Low,2025-12-06,5,50.0,28,3,30,30,16.8,25.4,0,0.0,On Time,5,7.8,4.0,160,4,80.0,0.6828657479300897,1.35,0.3,Accept in current sprint
CR_019250,426,Sprint 10 - Amazon - Release X+4,REL_X+4,7137,iOS UI implementation,Task,Task,2,Low,2024-08-23,5,50.0,10,3,12,12,5.6,33.3,0,0.0,On Time,2,6.3,3.0,240,6,120.0,0.7225240817600068,1.35,0.3,Accept in current sprint
CR_019251,1816,Sprint 22 - Waikato - Release X+10,REL_X+10,3185,Add Card,Business Story,Business Story,13,Low,2026-02-14,5,50.0,57,12,68,68,55.1,17.9,1,34.8,Severe,13,11.8,5.0,120,3,60.0,0.7014182962931844,1.35,0.3,Split scope or escalate
CR_019252,1375,Sprint 23 - Mississippi - Release X+8,REL_X+8,3257,QA iOS,Task,Task,1,Low,2025-10-04,2,20.0,4,0,4,4,1.5,121.1,0,0.0,On Time,1,2.8,3.0,400,10,320.0,0.6216554033775751,1.14,0.3,Accept in current sprint
CR_019253,505,Sprint 11 - Yenisei - Release X+4,REL_X+4,283,iOS UI implementation,Task,Task,1,High,2024-08-31,3,30.0,6,1,7,7,8.2,70.4,0,0.0,On Time,1,3.8,4.553734061930784,360,9,251.99999999999997,0.7207109071354583,1.21,0.9,Accept in current sprint
CR_019254,1128,Sprint 10 - Yenisei - Release X+7,REL_X+7,1179,Back end development task -1,Task,Task,1,High,2025-03-17,1,10.0,6,1,6,6,6.2,69.1,0,0.0,On Time,1,1.8,3.0,360,9,324.0,0.78671331140346,1.07,0.9,Accept in current sprint
CR_019255,1387,Sprint 9 - Waikato - Release X+8,REL_X+8,1803,Android UI implementation,Task,Task,1,Critical,2025-05-17,2,20.0,6,0,6,6,8.8,32.0,1,0.0,On Time,1,2.8,3.0,120,3,96.0,0.6664203980911614,1.14,1.2,Split scope or escalate
CR_019256,1004,Sprint 16 - Ganga - Release X+6,REL_X+6,7228,Payment Confirmation,User Story,User Story,5,Medium,2025-03-12,6,60.0,23,3,24,24,28.3,29.0,0,0.0,On Time,5,8.8,3.0,200,5,80.0,0.6375332560101896,1.42,0.6,Accept in current sprint
CR_019257,850,Sprint 18 - Amazon - Release X+6,REL_X+6,3563,Display Card Menu,User Story,User Story,7,Medium,2025-04-04,9,90.0,29,4,31,31,46.6,8.7,1,19.2,Moderate,7,12.8,1.0,240,6,23.999999999999993,0.6371326840706417,1.63,0.6,Defer to next sprint
CR_019258,133,Sprint 3 - Waikato - Release X+2,REL_X+2,5035,Environment setup,Task,Task,1,Medium,2024-01-22,1,10.0,5,1,5,5,3.5,34.4,0,0.0,On Time,1,1.8,3.0,120,3,108.0,0.6814155495463596,1.07,0.6,Accept in current sprint
CR_019259,1830,Sprint 10 - Ganga - Release X+10,REL_X+10,4600,Back end development task -2,Task,Task,1,Critical,2025-10-15,3,30.0,5,0,5,5,7.8,32.1,0,0.0,On Time,1,3.8,8.0,200,5,140.0,0.7704933924659756,1.21,1.2,Accept in current sprint
CR_019260,1689,Sprint 25 - Amazon - Release X+10,REL_X+10,4730,QA iOS,Task,Task,2,Low,2026-03-17,6,60.0,14,4,17,17,8.4,31.0,0,0.0,On Time,2,7.3,3.0,240,6,96.0,0.677001803667706,1.42,0.3,Accept in current sprint
CR_019261,906,Sprint 22 - Yangtze - Release X+6,REL_X+6,7460,Sign Up,Business Story,Business Story,11,Medium,2025-05-06,1,10.0,66,19,83,83,98.4,85.1,1,4.6,Minor,11,6.8,8.0,320,8,288.0,0.7045350425008531,1.07,0.6,Split scope or escalate
CR_019262,593,Sprint 21 - Ganga - Release X+4,REL_X+4,7273,iOS development task 1,Task,Task,3,Medium,2024-12-12,6,60.0,21,6,24,24,25.2,16.4,0,0.0,On Time,3,7.8,8.0,200,5,80.0,0.7956026900236088,1.42,0.6,Accept in current sprint
CR_019263,501,Sprint 7 - Yenisei - Release X+4,REL_X+4,5151,Android UI implementation,Task,Task,3,Low,2024-07-23,4,40.0,19,2,19,19,9.0,81.4,0,0.0,On Time,3,5.8,4.553734061930784,360,9,216.0,0.6232203465841448,1.28,0.3,Accept in current sprint
CR_019264,377,Sprint 13 - Ganga - Release X+3,REL_X+3,5413,Android development task -1,Task,Task,3,High,2024-07-17,8,80.0,17,3,20,20,34.6,11.7,1,14.6,Moderate,3,9.8,5.0,200,5,39.99999999999999,0.7063414056535202,1.56,0.9,Defer to next sprint
CR_019265,1255,Sprint 7 - Amazon - Release X+8,REL_X+8,5857,iOS UI implementation,Task,Task,3,Critical,2025-05-03,8,80.0,19,0,19,19,43.8,18.4,0,0.0,On Time,3,9.8,4.0,240,6,47.999999999999986,0.616574407352937,1.56,1.2,Accept in current sprint
CR_019266,627,Sprint 3 - Amazon - Release X+5,REL_X+5,4756,Verify Email,User Story,User Story,7,Low,2024-08-21,3,30.0,38,7,43,43,24.0,48.5,1,0.0,On Time,7,6.8,5.0,240,6,168.0,0.7112644017473058,1.21,0.3,Split scope or escalate
CR_019267,675,Sprint 25 - Nile - Release X+5,REL_X+5,4015,Update Card,Business Story,Business Story,13,Medium,2025-03-29,3,30.0,54,13,55,55,79.9,54.6,1,10.0,Moderate,13,9.8,4.553734061930784,280,7,196.0,0.7212381799892911,1.21,0.6,Split scope or escalate
CR_019268,134,Sprint 4 - Waikato - Release X+2,REL_X+2,614,QA Android,Task,Task,3,Critical,2024-02-03,3,30.0,18,5,21,21,37.5,31.9,0,0.0,On Time,3,4.8,1.0,120,3,84.0,0.6203283064844147,1.21,1.2,Accept in current sprint
CR_019269,955,Sprint 19 - Mississippi - Release X+6,REL_X+6,3937,Environment setup,Task,Task,1,Medium,2025-04-11,6,60.0,4,1,5,5,4.6,50.6,0,0.0,On Time,1,6.8,5.0,400,10,160.0,0.6836028563931815,1.42,0.6,Accept in current sprint
CR_019270,572,Sprint 26 - Waikato - Release X+4,REL_X+4,3530,Android development task -1,Task,Task,2,Critical,2025-01-26,1,10.0,9,1,10,10,14.8,25.2,0,0.0,On Time,2,2.3,4.553734061930784,120,3,108.0,0.7670674502208011,1.07,1.2,Accept in current sprint
CR_019271,413,Sprint 23 - Congo - Release X+3,REL_X+3,2350,iOS development task 1,Task,Task,1,Medium,2024-10-21,4,40.0,7,1,7,7,5.8,35.0,0,0.0,On Time,1,4.8,4.553734061930784,160,4,96.0,0.6354825239541348,1.28,0.6,Accept in current sprint
CR_019272,1203,Sprint 7 - Ganga - Release X+7,REL_X+7,1290,Back end development task -1,Task,Task,1,Medium,2025-02-19,5,50.0,5,1,6,6,5.2,32.9,0,0.0,On Time,1,5.8,4.553734061930784,200,5,100.0,0.671135922466915,1.35,0.6,Accept in current sprint
CR_019273,1469,Sprint 13 - Amazon - Release X+9,REL_X+9,7836,Android UI implementation,Task,Task,3,Critical,2025-09-03,1,10.0,13,2,14,14,22.1,47.4,0,0.0,On Time,3,2.8,4.553734061930784,240,6,216.0,0.7805598314858524,1.07,1.2,Accept in current sprint
CR_019274,1623,Sprint 11 - Ganga - Release X+9,REL_X+9,3377,Transaction history,User Story,User Story,7,Low,2025-08-19,6,60.0,47,0,47,47,30.8,27.5,0,0.0,On Time,7,9.8,5.0,200,5,80.0,0.6562205586201771,1.42,0.3,Accept in current sprint
CR_019275,824,Sprint 18 - Congo - Release X+5,REL_X+5,5422,Backend API development,Task,Task,2,High,2025-01-17,2,20.0,14,4,15,15,17.8,40.2,0,0.0,On Time,2,3.3,7.0,160,4,128.0,0.6856653761000108,1.14,0.9,Accept in current sprint
CR_019276,1041,Sprint 1 - Amazon - Release X+7,REL_X+7,5540,Environment setup,Task,Task,2,Low,2024-12-18,2,20.0,10,0,10,10,3.9,72.8,0,0.0,On Time,2,3.3,15.0,240,6,192.0,0.6210299378041576,1.14,0.3,Accept in current sprint
CR_019277,1221,Sprint 25 - Ganga - Release X+7,REL_X+7,6958,QA Android,Task,Task,2,Medium,2025-08-19,6,60.0,12,2,12,12,11.8,24.9,0,0.0,On Time,2,7.3,4.553734061930784,200,5,80.0,0.6886514072844317,1.42,0.6,Accept in current sprint
CR_019278,1485,Sprint 3 - Nile - Release X+9,REL_X+9,896,Payment Form,User Story,User Story,4,Low,2025-05-27,2,20.0,25,6,28,28,12.5,89.6,0,0.0,On Time,4,4.3,4.553734061930784,280,7,224.0,0.6000996352619535,1.14,0.3,Accept in current sprint
CR_019279,690,Sprint 14 - Yangtze - Release X+5,REL_X+5,2300,iOS development task 1,Task,Task,1,Low,2024-12-09,3,30.0,4,1,5,5,2.0,77.0,0,0.0,On Time,1,3.8,9.0,320,8,224.0,0.6563403779601188,1.21,0.3,Accept in current sprint
CR_019280,1734,Sprint 18 - Yangtze - Release X+10,REL_X+10,7677,QA Testing,Task,Task,1,Critical,2026-01-05,5,50.0,4,1,5,5,8.7,39.1,0,0.0,On Time,1,5.8,4.553734061930784,320,8,160.0,0.755624152518899,1.35,1.2,Accept in current sprint
CR_019281,184,Sprint 2 - Congo - Release X+2,REL_X+2,7883,iOS development task 1,Task,Task,1,Critical,2024-01-16,5,50.0,7,1,7,7,12.2,31.3,0,0.0,On Time,1,5.8,4.553734061930784,160,4,80.0,0.6082661901905356,1.35,1.2,Accept in current sprint
CR_019282,1543,Sprint 9 - Yenisei - Release X+9,REL_X+9,6043,Environment setup,Task,Task,2,High,2025-08-01,8,80.0,12,1,13,13,21.1,24.9,0,0.0,On Time,2,9.3,5.0,360,9,71.99999999999999,0.6542491575866353,1.56,0.9,Accept in current sprint
CR_019283,247,Sprint 13 - Nile - Release X+3,REL_X+3,7534,Android development task -1,Task,Task,1,Critical,2024-07-11,2,20.0,5,0,5,5,7.4,66.1,0,0.0,On Time,1,2.8,5.0,280,7,224.0,0.7050298920435465,1.14,1.2,Accept in current sprint
CR_019284,1122,Sprint 4 - Yenisei - Release X+7,REL_X+7,3913,Display Card Screen,User Story,User Story,5,Medium,2025-01-24,9,90.0,27,7,32,32,43.3,8.1,1,10.6,Moderate,5,11.8,1.0,360,9,35.99999999999999,0.7750842528804986,1.63,0.6,Defer to next sprint
CR_019285,1223,Sprint 1 - Congo - Release X+7,REL_X+7,3451,Back end development task -1,Task,Task,2,High,2024-12-22,6,60.0,13,2,13,13,19.2,16.6,1,1.3,Minor,2,7.3,3.0,160,4,64.0,0.7407545266599616,1.42,0.9,Split scope or escalate
CR_019286,338,Sprint 26 - Mississippi - Release X+3,REL_X+3,6047,Transaction history,User Story,User Story,5,High,2024-11-25,9,90.0,31,6,32,32,65.0,13.9,1,15.0,Moderate,5,11.8,6.0,400,10,39.99999999999999,0.6536233518972694,1.63,0.9,Defer to next sprint
CR_019287,1404,Sprint 26 - Waikato - Release X+8,REL_X+8,925,Display Card Screen,User Story,User Story,5,Low,2025-11-02,1,10.0,31,7,35,35,15.6,34.6,1,0.0,On Time,5,3.8,4.553734061930784,120,3,108.0,0.6795220712369479,1.07,0.3,Split scope or escalate
CR_019288,1401,Sprint 23 - Waikato - Release X+8,REL_X+8,3639,QA Android,Task,Task,3,Medium,2025-10-10,8,80.0,12,0,12,12,13.8,8.9,1,3.5,Minor,3,9.8,5.0,120,3,23.999999999999993,0.6303513406360537,1.56,0.6,Defer to next sprint
CR_019289,888,Sprint 4 - Yangtze - Release X+6,REL_X+6,6651,Back end development task -1,Task,Task,2,Low,2024-11-11,5,50.0,12,3,15,15,7.0,45.5,0,0.0,On Time,2,6.3,2.0,320,8,160.0,0.7157571469040779,1.35,0.3,Accept in current sprint
CR_019290,751,Sprint 23 - Mississippi - Release X+5,REL_X+5,2125,QA iOS,Task,Task,3,High,2025-03-12,6,60.0,20,6,26,26,40.9,33.2,0,0.0,On Time,3,7.8,4.553734061930784,400,10,160.0,0.792380158992142,1.42,0.9,Accept in current sprint
CR_019291,525,Sprint 5 - Mississippi - Release X+4,REL_X+4,4693,Back end development task -1,Task,Task,3,Low,2024-06-30,1,10.0,21,6,21,21,8.3,112.0,0,0.0,On Time,3,2.8,4.553734061930784,400,10,360.0,0.6888374085135318,1.07,0.3,Accept in current sprint
CR_019292,1648,Sprint 10 - Congo - Release X+9,REL_X+9,4195,Back end development task -2,Task,Task,1,High,2025-08-07,4,40.0,5,1,6,6,7.4,21.7,0,0.0,On Time,1,4.8,1.0,160,4,96.0,0.7735364995171878,1.28,0.9,Accept in current sprint
CR_019293,465,Sprint 23 - Nile - Release X+4,REL_X+4,6876,Add Card,Business Story,Business Story,13,Critical,2025-01-04,9,90.0,69,4,73,73,285.6,7.4,1,45.0,Critical,13,15.8,4.553734061930784,280,7,27.999999999999993,0.7342033243895225,1.63,1.2,Defer to next sprint
CR_019294,1608,Sprint 22 - Waikato - Release X+9,REL_X+9,1529,Transaction history,User Story,User Story,3,Low,2025-12-06,5,50.0,12,0,12,12,6.0,12.9,0,0.0,On Time,3,6.8,5.0,120,3,60.0,0.785451861196083,1.35,0.3,Accept in current sprint
CR_019295,1016,Sprint 2 - Congo - Release X+6,REL_X+6,7499,Add Card,Business Story,Business Story,13,Critical,2024-10-23,6,60.0,55,4,56,56,190.8,24.1,1,45.0,Critical,13,12.8,4.0,160,4,64.0,0.6232931705655411,1.42,1.2,Split scope or escalate
CR_019296,302,Sprint 16 - Yenisei - Release X+3,REL_X+3,2547,Back end development task -1,Task,Task,1,Low,2024-08-10,2,20.0,4,1,5,5,1.8,108.4,0,0.0,On Time,1,2.8,4.553734061930784,360,9,288.0,0.623751433880663,1.14,0.3,Accept in current sprint
CR_019297,140,Sprint 10 - Waikato - Release X+2,REL_X+2,6132,QA Android,Task,Task,2,High,2024-04-01,1,10.0,8,0,8,8,8.9,40.5,0,0.0,On Time,2,2.3,16.0,120,3,108.0,0.6249225005606147,1.07,0.9,Accept in current sprint
CR_019298,833,Sprint 1 - Amazon - Release X+6,REL_X+6,3818,Environment setup,Task,Task,3,Medium,2024-10-14,7,70.0,12,1,12,12,13.2,27.5,0,0.0,On Time,3,8.8,8.0,240,6,72.00000000000001,0.6187479146412381,1.49,0.6,Accept in current sprint
CR_019299,1059,Sprint 19 - Amazon - Release X+7,REL_X+7,7801,Review transfer,User Story,User Story,7,Critical,2025-06-17,3,30.0,44,4,47,47,105.0,37.5,0,0.0,On Time,7,6.8,4.553734061930784,240,6,168.0,0.7768895876072321,1.21,1.2,Accept in current sprint
CR_019300,257,Sprint 23 - Nile - Release X+3,REL_X+3,2608,Payment Form,User Story,User Story,7,Critical,2024-10-22,5,50.0,40,12,48,48,119.6,48.5,1,32.6,Severe,7,8.8,12.0,280,7,140.0,0.6539163136160862,1.35,1.2,Split scope or escalate
CR_019301,1802,Sprint 8 - Waikato - Release X+10,REL_X+10,1139,Back end development task -1,Task,Task,2,High,2025-09-28,6,60.0,8,0,8,8,11.8,13.0,0,0.0,On Time,2,7.3,2.0,120,3,48.0,0.7285095085751101,1.42,0.9,Accept in current sprint
CR_019302,1473,Sprint 17 - Amazon - Release X+9,REL_X+9,4196,QA iOS,Task,Task,1,High,2025-10-20,8,80.0,5,0,5,5,7.6,12.9,0,0.0,On Time,1,8.8,4.553734061930784,240,6,47.999999999999986,0.7317880050395864,1.56,0.9,Accept in current sprint
CR_019303,801,Sprint 21 - Ganga - Release X+5,REL_X+5,6758,View Cards,Business Story,Business Story,12,High,2025-02-16,2,20.0,83,10,88,88,173.6,35.5,1,45.0,Critical,12,8.3,1.0,200,5,160.0,0.7782720819291872,1.14,0.9,Split scope or escalate
CR_019304,635,Sprint 11 - Amazon - Release X+5,REL_X+5,6749,Back end development task -1,Task,Task,2,High,2024-11-15,9,90.0,14,2,16,16,27.1,6.5,1,7.2,Moderate,2,10.3,4.0,240,6,23.999999999999993,0.7292818906419267,1.63,0.9,Defer to next sprint
CR_019305,905,Sprint 21 - Yangtze - Release X+6,REL_X+6,2305,QA iOS,Task,Task,1,Low,2025-05-02,7,70.0,6,0,6,6,2.9,33.9,0,0.0,On Time,1,7.8,2.0,320,8,96.00000000000001,0.6467270079053504,1.49,0.3,Accept in current sprint
CR_019306,55,Sprint 3 - Yangtze - Release X+2,REL_X+2,7407,Android UI implementation,Task,Task,3,Medium,2024-01-26,5,50.0,20,6,26,26,25.9,48.3,1,0.0,On Time,3,6.8,4.553734061930784,320,8,160.0,0.6981882489114897,1.35,0.6,Split scope or escalate
CR_019307,457,Sprint 15 - Nile - Release X+4,REL_X+4,6243,Back end development task -1,Task,Task,2,Low,2024-10-14,7,70.0,10,0,10,10,5.2,26.4,0,0.0,On Time,2,8.3,4.553734061930784,280,7,84.00000000000001,0.6863006251415682,1.49,0.3,Accept in current sprint
CR_019308,1012,Sprint 24 - Ganga - Release X+6,REL_X+6,3459,Back end development task -2,Task,Task,1,High,2025-06-02,8,80.0,4,0,4,4,6.0,11.2,1,0.0,On Time,1,8.8,4.0,200,5,39.99999999999999,0.7190729341119921,1.56,0.9,Defer to next sprint
CR_019309,466,Sprint 24 - Nile - Release X+4,REL_X+4,503,Backend API development,Task,Task,1,Medium,2025-01-12,7,70.0,6,1,7,7,6.7,22.3,0,0.0,On Time,1,7.8,4.0,280,7,84.00000000000001,0.7350422126055847,1.49,0.6,Accept in current sprint
CR_019310,738,Sprint 10 - Mississippi - Release X+5,REL_X+5,4582,iOS development task 1,Task,Task,2,Critical,2024-11-03,7,70.0,11,2,11,11,22.7,36.7,0,0.0,On Time,2,8.3,6.0,400,10,120.00000000000001,0.6938549705475964,1.49,1.2,Accept in current sprint
CR_019311,1304,Sprint 4 - Yangtze - Release X+8,REL_X+8,3869,Transaction history,User Story,User Story,7,High,2025-03-30,4,40.0,44,3,47,47,83.3,42.9,1,24.1,Severe,7,7.8,4.0,320,8,192.0,0.7766668962511626,1.28,0.9,Split scope or escalate
CR_019312,1596,Sprint 10 - Waikato - Release X+9,REL_X+9,6886,QA Testing,Task,Task,1,Critical,2025-08-10,7,70.0,7,2,8,8,15.4,9.3,0,0.0,On Time,1,7.8,1.0,120,3,36.00000000000001,0.7408489820093112,1.49,1.2,Accept in current sprint
CR_019313,573,Sprint 1 - Ganga - Release X+4,REL_X+4,165,Payment Form,User Story,User Story,7,Low,2024-05-21,1,10.0,47,1,48,48,23.7,53.3,1,0.0,On Time,7,4.8,4.553734061930784,200,5,180.0,0.7041372776784512,1.07,0.3,Split scope or escalate
CR_019314,1208,Sprint 12 - Ganga - Release X+7,REL_X+7,2122,QA Android,Task,Task,2,High,2025-04-12,7,70.0,11,0,11,11,17.0,22.4,0,0.0,On Time,2,8.3,3.0,200,5,60.00000000000001,0.6267072104453276,1.49,0.9,Accept in current sprint
CR_019315,733,Sprint 5 - Mississippi - Release X+5,REL_X+5,442,QA Android,Task,Task,2,High,2024-09-14,7,70.0,11,1,11,11,17.0,35.2,1,0.0,On Time,2,8.3,4.553734061930784,400,10,120.00000000000001,0.7062919169069596,1.49,0.9,Split scope or escalate
CR_019316,1149,Sprint 5 - Mississippi - Release X+7,REL_X+7,1433,Review transfer,User Story,User Story,5,Low,2025-02-02,8,80.0,29,0,29,29,18.8,17.9,0,0.0,On Time,5,10.8,1.0,400,10,79.99999999999999,0.7759205930570723,1.56,0.3,Accept in current sprint
CR_019317,518,Sprint 24 - Yenisei - Release X+4,REL_X+4,5979,QA Android,Task,Task,2,Critical,2025-01-08,3,30.0,10,3,13,13,21.8,57.8,0,0.0,On Time,2,4.3,4.0,360,9,251.99999999999997,0.770565320800461,1.21,1.2,Accept in current sprint
CR_019318,906,Sprint 22 - Yangtze - Release X+6,REL_X+6,1907,Process Payment,Business Story,Business Story,9,Medium,2025-05-12,7,70.0,62,2,64,64,96.8,27.3,1,24.1,Severe,9,11.8,8.0,320,8,96.00000000000001,0.7160119289089011,1.49,0.6,Split scope or escalate
CR_019319,1458,Sprint 2 - Amazon - Release X+9,REL_X+9,6354,Make a transfer,User Story,User Story,5,Critical,2025-05-22,7,70.0,23,0,23,23,56.9,16.5,1,29.8,Severe,5,9.8,4.553734061930784,240,6,72.00000000000001,0.7707417981696063,1.49,1.2,Split scope or escalate
CR_019320,1362,Sprint 10 - Mississippi - Release X+8,REL_X+8,2614,Back end development task -1,Task,Task,3,Critical,2025-06-01,7,70.0,21,3,22,22,48.4,46.2,0,0.0,On Time,3,8.8,3.0,400,10,120.00000000000001,0.6150581948733245,1.49,1.2,Accept in current sprint
CR_019321,676,Sprint 26 - Nile - Release X+5,REL_X+5,2356,QA iOS,Task,Task,2,Medium,2025-04-10,5,50.0,13,2,15,15,14.0,33.2,0,0.0,On Time,2,6.3,4.553734061930784,280,7,140.0,0.7627537465417302,1.35,0.6,Accept in current sprint
CR_019322,1373,Sprint 21 - Mississippi - Release X+8,REL_X+8,3852,QA iOS,Task,Task,1,High,2025-09-19,7,70.0,7,0,7,7,10.1,34.7,0,0.0,On Time,1,7.8,4.553734061930784,400,10,120.00000000000001,0.7109731087799234,1.49,0.9,Accept in current sprint
CR_019323,1792,Sprint 24 - Mississippi - Release X+10,REL_X+10,3088,Display Card Menu,User Story,User Story,8,Medium,2026-03-08,7,70.0,32,1,33,33,47.7,43.2,1,1.1,Minor,8,11.3,8.0,400,10,120.00000000000001,0.64041103454628,1.49,0.6,Split scope or escalate
CR_019324,270,Sprint 10 - Yangtze - Release X+3,REL_X+3,7233,Back end development task -1,Task,Task,1,Medium,2024-06-10,1,10.0,7,1,8,8,5.5,114.5,0,0.0,On Time,1,1.8,1.0,320,8,288.0,0.6025471743125502,1.07,0.6,Accept in current sprint
CR_019325,621,Sprint 23 - Congo - Release X+4,REL_X+4,7120,QA iOS,Task,Task,2,Low,2024-12-30,4,40.0,9,2,10,10,4.4,19.3,0,0.0,On Time,2,5.3,2.0,160,4,96.0,0.799450329458322,1.28,0.3,Accept in current sprint
CR_019326,1477,Sprint 21 - Amazon - Release X+9,REL_X+9,169,Android UI implementation,Task,Task,2,Low,2025-11-26,5,50.0,9,1,10,10,4.7,24.6,1,0.0,On Time,2,6.3,5.0,240,6,120.0,0.7951055729223973,1.35,0.3,Split scope or escalate
CR_019327,658,Sprint 8 - Nile - Release X+5,REL_X+5,6676,Transaction history,User Story,User Story,5,Low,2024-10-08,1,10.0,27,6,33,33,14.7,64.8,1,0.0,On Time,5,3.8,4.553734061930784,280,7,252.0,0.7429579625047908,1.07,0.3,Split scope or escalate
CR_019328,320,Sprint 8 - Mississippi - Release X+3,REL_X+3,7140,Back end development task -1,Task,Task,3,Low,2024-05-24,4,40.0,13,3,14,14,6.6,66.5,0,0.0,On Time,3,5.8,4.553734061930784,400,10,240.0,0.7230210166661251,1.28,0.3,Accept in current sprint
CR_019329,280,Sprint 20 - Yangtze - Release X+3,REL_X+3,3103,Environment setup,Task,Task,2,Medium,2024-09-23,6,60.0,13,0,13,13,12.8,49.8,0,0.0,On Time,2,7.3,11.0,320,8,128.0,0.6106037493157161,1.42,0.6,Accept in current sprint
CR_019330,429,Sprint 13 - Amazon - Release X+4,REL_X+4,1097,Payment Confirmation,User Story,User Story,3,Critical,2024-09-25,8,80.0,17,4,17,17,39.2,13.5,1,9.3,Moderate,3,9.8,4.553734061930784,240,6,47.999999999999986,0.7186596491815532,1.56,1.2,Defer to next sprint
CR_019331,600,Sprint 2 - Congo - Release X+4,REL_X+4,1943,iOS development task 1,Task,Task,1,Medium,2024-06-07,8,80.0,4,1,4,4,4.0,10.0,0,0.0,On Time,1,8.8,11.0,160,4,31.999999999999993,0.6882229504299364,1.56,0.6,Accept in current sprint
CR_019332,634,Sprint 10 - Amazon - Release X+5,REL_X+5,7624,Transaction history,User Story,User Story,5,High,2024-10-30,3,30.0,32,8,39,39,58.8,46.4,1,4.3,Minor,5,5.8,11.0,240,6,168.0,0.724049413510757,1.21,0.9,Split scope or escalate
CR_019333,2,Sprint 2 - Amazon - Release X+2,REL_X+2,3234,QA iOS,Task,Task,2,Low,2024-01-12,1,10.0,13,3,15,15,5.6,63.7,0,0.0,On Time,2,2.3,3.0,240,6,216.0,0.7050787698074247,1.07,0.3,Accept in current sprint
CR_019334,1759,Sprint 17 - Yenisei - Release X+10,REL_X+10,45,Environment setup,Task,Task,2,Medium,2025-12-25,4,40.0,13,3,14,14,12.4,59.6,0,0.0,On Time,2,5.3,5.0,360,9,216.0,0.7239680724396736,1.28,0.6,Accept in current sprint
CR_019335,1036,Sprint 22 - Congo - Release X+6,REL_X+6,7125,iOS UI implementation,Task,Task,2,Low,2025-05-12,7,70.0,10,2,10,10,5.2,11.0,1,0.0,On Time,2,8.3,5.0,160,4,48.00000000000001,0.7712276033310651,1.49,0.3,Split scope or escalate
CR_019336,178,Sprint 22 - Ganga - Release X+2,REL_X+2,607,QA Testing,Task,Task,1,Critical,2024-07-30,1,10.0,4,0,4,4,5.5,69.9,0,0.0,On Time,1,1.8,4.553734061930784,200,5,180.0,0.6119103918313128,1.07,1.2,Accept in current sprint
CR_019337,766,Sprint 12 - Waikato - Release X+5,REL_X+5,6866,Android development task -1,Task,Task,3,Critical,2024-11-24,8,80.0,15,0,15,15,34.6,5.3,1,21.2,Severe,3,9.8,10.0,120,3,23.999999999999993,0.7796210813186133,1.56,1.2,Defer to next sprint
